#     point_x       point_y       point_z           U_x           U_y           U_z
    0.0347802    0.00349749          0.01   0.000168344  -1.79844e-05             0
    0.0377771    0.00349749          0.01   0.000198814  -1.87568e-05             0
    0.0408758    0.00349749          0.01   0.000231503  -1.93657e-05             0
    0.0440796    0.00349749          0.01   0.000266237  -1.98089e-05             0
    0.0473921    0.00349749          0.01   0.000302813  -2.00849e-05             0
     0.050817    0.00349749          0.01   0.000341001  -2.01931e-05             0
    0.0543581    0.00349749          0.01   0.000380537  -2.01336e-05             0
    0.0580194    0.00349749          0.01   0.000421128  -1.99074e-05             0
    0.0618049    0.00349749          0.01    0.00046245  -1.95165e-05             0
    0.0657189    0.00349749          0.01    0.00050415  -1.89638e-05             0
    0.0697658    0.00349749          0.01   0.000545841  -1.82531e-05             0
    0.0739499    0.00349749          0.01   0.000587111  -1.73897e-05             0
     0.078276    0.00349749          0.01   0.000627516  -1.63798e-05             0
    0.0827489    0.00349749          0.01   0.000666592  -1.52308e-05             0
    0.0873736    0.00349749          0.01   0.000703846  -1.39514e-05             0
    0.0921553    0.00349749          0.01   0.000738771  -1.25513e-05             0
    0.0970992    0.00349749          0.01   0.000770839  -1.10414e-05             0
     0.102211    0.00349749          0.01   0.000799511  -9.43281e-06             0
     0.107496    0.00349749          0.01   0.000824236  -7.73739e-06             0
      0.11296    0.00349749          0.01   0.000844458  -5.96684e-06             0
      0.11861    0.00349749          0.01   0.000859612  -4.13252e-06             0
     0.124452    0.00349749          0.01    0.00086913  -2.24479e-06             0
     0.130492    0.00349749          0.01   0.000872433  -3.11813e-07             0
     0.136737    0.00349749          0.01    0.00086893   1.66061e-06             0
     0.143193    0.00349749          0.01   0.000858003   3.67021e-06             0
     0.149869    0.00349749          0.01   0.000838999   5.71876e-06             0
     0.156771    0.00349749          0.01   0.000811209   7.81293e-06             0
     0.163908    0.00349749          0.01   0.000773838   9.96515e-06             0
     0.171287    0.00349749          0.01   0.000725981   1.21936e-05             0
     0.178916    0.00349749          0.01    0.00066658   1.45226e-05             0
     0.186804    0.00349749          0.01   0.000594387   1.69822e-05             0
      0.19496    0.00349749          0.01   0.000507917   1.96072e-05             0
     0.203392    0.00349749          0.01   0.000405403   2.24364e-05             0
     0.212111    0.00349749          0.01   0.000284751   2.55102e-05             0
     0.221125    0.00349749          0.01   0.000143505   2.88688e-05             0
     0.230446    0.00349749          0.01  -2.11829e-05    3.2549e-05             0
     0.240082    0.00349749          0.01  -0.000212564   3.65814e-05             0
     0.250046    0.00349749          0.01  -0.000434285   4.09862e-05             0
     0.260347    0.00349749          0.01  -0.000690352   4.57705e-05             0
     0.270999    0.00349749          0.01  -0.000985062   5.09226e-05             0
     0.282012    0.00349749          0.01   -0.00132289   5.64082e-05             0
     0.293398    0.00349749          0.01   -0.00170831    6.2163e-05             0
